fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Livres, articles de papéterie"
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
42,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,Pièces d'identités et papiers personnels
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Livres, articles de papéterie"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,Optique
41,Paris Gare du Nord,Optique
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,Pièces d'identités et papiers personnels
41,Paris Gare du Nord,Articles médicaux
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,Pièces d'identités et papiers personnels
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,Divers
41,Paris Gare du Nord,"Articles de sport, loisirs, camping"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,Pièces d'identités et papiers personnels
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Articles d'enfants, de puériculture"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,Pièces d'identités et papiers personnels
41,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Livres, articles de papéterie"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,Optique
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Livres, articles de papéterie"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Bijoux, montres"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,Divers
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Vêtements, chaussures"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
41,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,Pièces d'identités et papiers personnels
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,Pièces d'identités et papiers personnels
40,Paris Gare du Nord,"Livres, articles de papéterie"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,Parapluies
40,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Vêtements, chaussures"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,Pièces d'identités et papiers personnels
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Livres, articles de papéterie"
40,Paris Gare du Nord,Optique
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,Optique
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
40,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
40,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Livres, articles de papéterie"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,Pièces d'identités et papiers personnels
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Bijoux, montres"
39,Paris Gare du Nord,Articles médicaux
39,Paris Gare du Nord,"Livres, articles de papéterie"
39,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Vêtements, chaussures"
39,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
39,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
39,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,Divers
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Livres, articles de papéterie"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Gare du Nord,"Bijoux, montres"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,Divers
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
38,Paris Gare du Nord,Articles médicaux
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,Optique
38,Paris Gare du Nord,"Vêtements, chaussures"
38,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
38,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,Pièces d'identités et papiers personnels
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,Pièces d'identités et papiers personnels
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Vêtements, chaussures"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,Pièces d'identités et papiers personnels
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
37,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,Pièces d'identités et papiers personnels
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,Optique
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,Pièces d'identités et papiers personnels
36,Paris Gare du Nord,"Vêtements, chaussures"
36,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
36,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bijoux, montres"
36,Paris Gare du Nord,"Bijoux, montres"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Vêtements, chaussures"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,Divers
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Articles d'enfants, de puériculture"
36,Paris Gare du Nord,"Vêtements, chaussures"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Vélos, trottinettes, accessoires 2 roues"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Vêtements, chaussures"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
36,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Vêtements, chaussures"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,Pièces d'identités et papiers personnels
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,Pièces d'identités et papiers personnels
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Vêtements, chaussures"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Gare du Nord,Divers
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
35,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
