fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,Pièces d'identités et papiers personnels
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Vêtements, chaussures"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
03,Paris Gare du Nord,"Vêtements, chaussures"
03,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bijoux, montres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,Optique
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,Pièces d'identités et papiers personnels
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Livres, articles de papéterie"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,Pièces d'identités et papiers personnels
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Livres, articles de papéterie"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Vêtements, chaussures"
02,Paris Gare du Nord,"Vêtements, chaussures"
02,Paris Gare du Nord,Divers
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,Divers
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
02,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
02,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
02,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,Pièces d'identités et papiers personnels
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,Pièces d'identités et papiers personnels
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bijoux, montres"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Vêtements, chaussures"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
01,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Vêtements, chaussures"
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Vêtements, chaussures"
00,Paris Gare du Nord,Divers
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Livres, articles de papéterie"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Clés, porte-clés, badge magnétique"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,Pièces d'identités et papiers personnels
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,Optique
00,Paris Gare du Nord,Divers
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Vêtements, chaussures"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Appareils électroniques, informatiques, appareils photo"
00,Paris Gare du Nord,"Bagagerie: sacs, valises, cartables"
00,Paris Gare du Nord,"Porte-monnaie / portefeuille, argent, titres"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,"Vêtements, chaussures"
52,Paris Montparnasse,"Vêtements, chaussures"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,"Vêtements, chaussures"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
52,Paris Montparnasse,Pièces d'identités et papiers personnels
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,Pièces d'identités et papiers personnels
52,Paris Montparnasse,"Appareils électroniques, informatiques, appareils photo"
52,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
52,Paris Montparnasse,Pièces d'identités et papiers personnels
52,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
52,Paris Montparnasse,"Clés, porte-clés, badge magnétique"
52,Paris Montparnasse,"Livres, articles de papéterie"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,"Articles de sport, loisirs, camping"
52,Paris Montparnasse,"Bagagerie: sacs, valises, cartables"
52,Paris Montparnasse,Divers
52,Paris Montparnasse,"Porte-monnaie / portefeuille, argent, titres"
